date,City,No. Stations,Air Quality,Index Value,Prominent Pollutant
2025-09-17,Ghaziabad,3,Moderate,120,PM10
2025-09-17,Hassan,1,Good,26,PM2.5
2025-09-17,Jalore,1,Satisfactory,84,PM10
2025-09-17,Hosur,1,Satisfactory,52,SO2
2025-09-17,Karauli,1,Satisfactory,74,PM10
2025-09-17,Kanpur,3,Satisfactory,54,"CO, O3, SO2"
2025-09-17,Kanchipuram,1,Moderate,172,PM2.5
2025-09-17,Kalyan,1,Satisfactory,80,PM10
2025-09-17,Kalaburagi,2,Good,50,PM10
2025-09-17,Dewas,1,Satisfactory,59,PM10
2025-09-17,Karwar,1,Good,25,SO2
2025-09-17,Kadapa,1,Satisfactory,75,PM10
2025-09-17,Jodhpur,5,Satisfactory,56,PM10
2025-09-17,Jhunjhunu,1,Satisfactory,68,PM10
2025-09-17,Haveri,1,Moderate,125,SO2
2025-09-17,Jhansi,1,Satisfactory,65,PM10
2025-09-17,Jalna,1,Good,49,O3
2025-09-17,Jalgaon,1,Satisfactory,51,PM10
2025-09-17,Jalandhar,1,Satisfactory,57,PM10
2025-09-17,Jaisalmer,1,Satisfactory,70,PM10
2025-09-17,Jaipur,6,Moderate,102,"O3, PM10"
2025-09-17,Jabalpur,3,Satisfactory,51,"CO, O3, PM10"
2025-09-17,Indore,5,Good,45,"PM10, SO2"
2025-09-17,Hyderabad,12,Satisfactory,77,PM10
2025-09-17,Hubballi,1,Good,43,PM10
2025-09-17,Howrah,5,Satisfactory,52,"CO, PM10"
2025-09-17,Jhalawar,1,Satisfactory,58,O3
2025-09-17,Delhi,35,Moderate,114,"PM10, PM2.5"
2025-09-17,Bihar Sharif,1,Satisfactory,77,PM10
2025-09-17,Davanagere,1,Good,24,O3
2025-09-17,Bhopal,3,Good,47,PM10
2025-09-17,Bhiwadi,2,Moderate,103,"PM10, PM2.5"
2025-09-17,Bhilwara,1,Satisfactory,68,PM10
2025-09-17,Bhilai,3,Good,22,"O3, PM10"
2025-09-17,Bharatpur,1,Satisfactory,66,PM10
2025-09-17,Bhagalpur,2,Satisfactory,97,"PM10, PM2.5"
2025-09-17,Bettiah,1,Satisfactory,70,CO
2025-09-17,Bengaluru,8,Satisfactory,55,"NO2, PM10"
2025-09-17,Belapur,1,Good,33,PM10
2025-09-17,Bathinda,1,Good,44,NO2
2025-09-17,Barrackpore,1,Good,44,PM10
2025-09-17,Barmer,1,Satisfactory,66,PM10
2025-09-17,Baripada,1,Satisfactory,53,PM10
2025-09-17,Bareilly,2,Good,40,"CO, O3"
2025-09-17,Barbil,1,Satisfactory,52,PM10
2025-09-17,Baran,1,Satisfactory,71,PM10
2025-09-17,Banswara,1,Satisfactory,93,PM10
2025-09-17,Balasore,1,Good,41,CO
2025-09-17,Bagalkot,1,Good,42,PM10
2025-09-17,Badlapur,1,Good,50,PM10
2025-09-17,Kashipur,1,Good,24,PM2.5
2025-09-17,Bhubaneswar,2,Good,39,"CO, PM10"
2025-09-17,Bikaner,1,Satisfactory,73,PM10
2025-09-17,Bilaspur,1,Good,38,PM10
2025-09-17,Bileipada,1,Satisfactory,76,PM10
2025-09-17,Dausa,1,Satisfactory,64,PM10
2025-09-17,Damoh,1,Good,25,SO2
2025-09-17,Cuttack,1,Good,27,PM10
2025-09-17,Cuddalore,2,Good,38,PM2.5
2025-09-17,Coimbatore,2,Satisfactory,74,"CO, PM2.5"
2025-09-17,Churu,1,Satisfactory,70,PM10
2025-09-17,Chittorgarh,1,Satisfactory,53,PM10
2025-09-17,Chittoor,1,Satisfactory,99,PM2.5
2025-09-17,Chikkamagaluru,1,Good,31,O3
2025-09-17,Chikkaballapur,1,Good,21,O3
2025-09-17,Dehradun,1,Good,27,PM2.5
2025-09-17,Chhapra,1,Good,28,PM10
2025-09-17,Chennai,7,Satisfactory,62,"CO, PM10"
2025-09-17,Chengalpattu,1,Good,50,PM10
2025-09-17,Chandrapur,2,Good,48,PM10
2025-09-17,Chandigarh,1,Satisfactory,52,PM2.5
2025-09-17,Chamarajanagar,1,Good,46,PM10
2025-09-17,Buxar,1,Satisfactory,70,PM10
2025-09-17,Bundi,1,Good,47,PM10
2025-09-17,Bulandshahr,1,Satisfactory,74,PM10
2025-09-17,Brajrajnagar,1,Good,25,PM10
2025-09-17,Boisar,1,Good,44,PM10
2025-09-17,Chhal,1,Good,26,O3
2025-09-17,Katihar,1,Satisfactory,68,CO
2025-09-17,Aurangabad(Maharashtra),3,Satisfactory,53,"O3, PM10, PM2.5"
2025-09-17,Keonjhar,1,Satisfactory,70,PM10
2025-09-17,Tirupur,1,Good,25,PM10
2025-09-17,Tirupati,1,Satisfactory,71,PM2.5
2025-09-17,Tirunelveli,1,Good,28,PM10
2025-09-17,Tirumala,1,Good,29,CO
2025-09-17,Tiruchirappalli,1,Good,50,PM10
2025-09-17,Thrissur,1,Satisfactory,51,PM10
2025-09-17,Thoothukudi,1,Good,33,PM10
2025-09-17,Thiruvananthapuram,2,Satisfactory,68,"NO2, PM10"
2025-09-17,Thanjavur,1,Good,25,PM10
2025-09-17,Thane,2,Good,42,PM10
2025-09-17,Tensa,1,Good,42,CO
2025-09-17,Talcher,1,Moderate,101,CO
2025-09-17,Surat,1,Good,35,PM10
2025-09-17,Suakati,1,Satisfactory,54,PM2.5
2025-09-17,Sri Ganganagar,1,Satisfactory,92,PM10
2025-09-17,Solapur,2,Good,30,PM10
2025-09-17,Sivasagar,1,Good,29,PM2.5
2025-09-17,Sirohi,1,Satisfactory,60,PM10
2025-09-17,Singrauli,1,Good,39,PM10
2025-09-17,Siliguri,1,Good,37,CO
2025-09-17,Silchar,1,Good,48,PM10
2025-09-17,Sikar,1,Satisfactory,56,PM10
2025-09-17,Shivamogga,1,Good,49,PM10
2025-09-17,Shillong,1,Good,12,CO
2025-09-17,Sawai Madhopur,1,Satisfactory,78,PM10
2025-09-17,Tonk,1,Satisfactory,90,PM10
2025-09-17,Tumidih,1,Satisfactory,79,PM10
2025-09-17,Udaipur,1,Satisfactory,58,PM10
2025-09-17,Ulhasnagar,1,Satisfactory,78,PM10
2025-09-17,Agartala,1,Good,26,SO2
2025-09-17,Agra,6,Satisfactory,63,"PM10, PM2.5"
2025-09-17,Ahmedabad,8,Satisfactory,58,PM10
2025-09-17,Ahmednagar,1,Good,35,PM10
2025-09-17,Ajmer,1,Satisfactory,74,CO
2025-09-17,Akola,1,Good,34,PM10
2025-09-17,Alwar,1,Satisfactory,81,CO
2025-09-17,Baddi,1,Moderate,109,PM10
2025-09-17,Amravati,2,Good,31,PM10
2025-09-17,Amritsar,1,Good,49,PM10
2025-09-17,Angul,1,Good,49,CO
2025-09-17,Ankleshwar,1,Satisfactory,81,SO2
2025-09-17,Satna,1,Satisfactory,56,PM10
2025-09-17,Araria,1,Satisfactory,58,NO2
2025-09-17,Asansol,4,Good,40,"CO, O3"
2025-09-17,Aurangabad (Bihar),1,Satisfactory,83,PM10
2025-09-17,Yadgir,1,Good,37,NO2
2025-09-17,Vrindavan,1,Good,50,PM10
2025-09-17,Visakhapatnam,1,Moderate,105,PM10
2025-09-17,Virudhunagar,1,Good,44,PM10
2025-09-17,Virar,1,Satisfactory,53,CO
2025-09-17,Vijayawada,3,Satisfactory,63,"O3, PM2.5"
2025-09-17,Vijayapura,1,Good,44,PM10
2025-09-17,Vatva,1,Satisfactory,78,PM10
2025-09-17,Varanasi,4,Good,38,PM10
2025-09-17,Vapi,1,Satisfactory,80,PM10
2025-09-17,Ariyalur,1,Satisfactory,64,PM10
2025-09-17,Katni,1,Satisfactory,58,PM10
2025-09-17,Sasaram,1,Satisfactory,53,CO
2025-09-17,Rupnagar,1,Satisfactory,64,PM2.5
2025-09-17,Muzaffarpur,3,Good,41,"CO, O3, PM2.5"
2025-09-17,Muzaffarnagar,1,Satisfactory,74,PM10
2025-09-17,Mumbai,24,Good,44,"PM10, PM2.5"
2025-09-17,Moradabad,5,Satisfactory,69,"O3, PM10, PM2.5"
2025-09-17,Mira-Bhayandar,1,Good,39,CO
2025-09-17,Milupara,1,Satisfactory,58,PM10
2025-09-17,Meerut,3,Satisfactory,70,"O3, PM10"
2025-09-17,Manguraha,1,Good,43,PM10
2025-09-17,Mangalore,1,Good,37,PM10
2025-09-17,Mandideep,1,Satisfactory,52,PM10
2025-09-17,Mandi Gobindgarh,1,Satisfactory,64,PM2.5
2025-09-17,Malegaon,1,Satisfactory,53,PM10
2025-09-17,Mahad,1,Good,37,O3
2025-09-17,Madurai,1,Good,30,PM10
2025-09-17,Madikeri,1,Good,20,PM10
2025-09-17,Ludhiana,1,Good,49,PM10
2025-09-17,Lucknow,6,Good,50,"CO, O3, PM2.5"
2025-09-17,Latur,1,Good,25,PM10
2025-09-17,Kota,3,Satisfactory,79,PM10
2025-09-17,Korba,2,Good,48,"NO2, PM10"
2025-09-17,Kolkata,7,Good,42,"NO2, PM10, PM2.5"
2025-09-17,Kolhapur,2,Good,30,"PM10, PM2.5"
2025-09-17,Kohima,1,Satisfactory,69,SO2
2025-09-17,Khurja,1,Good,41,PM10
2025-09-17,Khanna,1,Satisfactory,57,PM10
2025-09-17,Nagapattinam,1,Good,34,O3
2025-09-17,Nagaur,1,Satisfactory,73,PM10
2025-09-17,Nagpur,4,Good,42,"CO, PM2.5"
2025-09-17,Naharlagun,1,Good,17,PM10
2025-09-17,Rishikesh,1,Good,39,PM10
2025-09-17,Ratlam,1,Satisfactory,60,PM10
2025-09-17,Ramanathapuram,1,Good,30,PM2.5
2025-09-17,Rajsamand,1,Satisfactory,51,O3
2025-09-17,Rajamahendravaram,1,Good,43,PM10
2025-09-17,Rairangpur,1,Good,49,PM10
2025-09-17,Raipur,3,Good,20,"CO, PM10"
2025-09-17,Pune,8,Good,48,"CO, PM10"
2025-09-17,Pudukottai,1,Good,33,PM10
2025-09-17,Prayagraj,3,Good,41,"PM10, SO2"
2025-09-17,Pratapgarh,1,Satisfactory,86,PM10
2025-09-17,Pithampur,1,Satisfactory,66,PM10
2025-09-17,Sangli,1,Good,46,PM10
2025-09-17,Pimpri-Chinchwad,3,Good,47,"CO, PM10"
2025-09-17,Patna,6,Satisfactory,68,"CO, PM10"
2025-09-17,Parbhani,1,Good,27,PM10
2025-09-17,Panchgaon,1,Satisfactory,66,PM10
2025-09-17,Palkalaiperur,1,Good,30,PM10
2025-09-17,Pali,1,Satisfactory,86,PM10
2025-09-17,Ooty,1,Good,43,CO
2025-09-17,Noida,4,Moderate,114,PM10
2025-09-17,Nayagarh,1,Good,41,PM10
2025-09-17,Navi Mumbai,5,Satisfactory,52,PM10
2025-09-17,Nashik,4,Good,38,"PM10, PM2.5"
2025-09-17,Nandesari,1,Moderate,154,PM2.5
2025-09-17,Nanded,1,Good,30,PM10
2025-09-17,Perundurai,1,Good,39,CO
2025-09-17,Amaravati,1,Good,34,PM10
2025-09-18,Hosur,1,Satisfactory,53,SO2
2025-09-18,Agra,6,Satisfactory,78,"PM10, PM2.5"
2025-09-18,Howrah,5,Satisfactory,56,"CO, PM10"
2025-09-18,Hapur,1,Satisfactory,100,CO
2025-09-18,Hanumangarh,1,Satisfactory,72,PM10
2025-09-18,Haldia,1,Good,37,PM10
2025-09-18,Hajipur,1,Satisfactory,66,PM2.5
2025-09-18,Gwalior,3,Satisfactory,61,"O3, PM10, PM2.5"
2025-09-18,Guwahati,3,Good,35,"PM10, PM2.5"
2025-09-18,Gummidipoondi,1,Satisfactory,72,PM10
2025-09-18,Greater Noida,2,Moderate,116,"PM10, PM2.5"
2025-09-18,Gorakhpur,1,Satisfactory,52,PM10
2025-09-18,Ghaziabad,2,Moderate,120,PM10
2025-09-18,Gaya,3,Satisfactory,66,"PM10, PM2.5"
2025-09-18,Gangtok,1,Good,28,O3
2025-09-18,Gandhinagar,3,Satisfactory,68,PM10
2025-09-18,Firozabad,2,Good,31,"PM10, PM2.5"
2025-09-18,Eloor,1,Satisfactory,70,CO
2025-09-18,Durgapur,3,Satisfactory,64,"CO, PM10"
2025-09-18,Dungarpur,1,Good,45,O3
2025-09-18,Dindigul,1,Good,29,PM10
2025-09-18,Dhule,1,Good,47,PM10
2025-09-18,Dholpur,1,Satisfactory,77,PM10
2025-09-18,Dharwad,1,Satisfactory,54,PM10
2025-09-18,Dhanbad,1,Satisfactory,89,NO2
2025-09-18,Dewas,1,Good,48,NO2
2025-09-18,Delhi,36,Moderate,107,"PM10, PM2.5"
2025-09-18,Hubballi,1,Good,45,PM10
2025-09-18,Dehradun,1,Good,24,O3
2025-09-18,Hyderabad,11,Satisfactory,76,"PM10, PM2.5"
2025-09-18,Jabalpur,3,Good,46,"CO, O3, PM10"
2025-09-18,Kishanganj,1,Poor,226,PM2.5
2025-09-18,Khurja,1,Good,33,PM10
2025-09-18,Khanna,1,Satisfactory,60,PM10
2025-09-18,Keonjhar,1,Satisfactory,93,PM10
2025-09-18,Katni,1,Good,50,PM10
2025-09-18,Katihar,1,Satisfactory,56,CO
2025-09-18,Kashipur,1,Good,15,PM2.5
2025-09-18,Karur,1,Good,19,PM2.5
2025-09-18,Karauli,1,Satisfactory,53,PM10
2025-09-18,Kanpur,3,Satisfactory,54,"CO, SO2"
2025-09-18,Kannur,1,Satisfactory,59,PM10
2025-09-18,Kanchipuram,1,Moderate,124,PM10
2025-09-18,Kalyan,1,Satisfactory,77,PM10
2025-09-18,Kalaburagi,2,Good,46,"PM10, SO2"
2025-09-18,Kadapa,1,Satisfactory,79,PM10
2025-09-18,Jodhpur,5,Satisfactory,67,PM10
2025-09-18,Jhunjhunu,1,Satisfactory,74,PM10
2025-09-18,Jhansi,1,Satisfactory,64,PM10
2025-09-18,Jhalawar,1,Satisfactory,74,O3
2025-09-18,Jalore,1,Satisfactory,97,PM10
2025-09-18,Jalna,1,Good,50,PM10
2025-09-18,Jalgaon,1,Satisfactory,56,PM10
2025-09-18,Jalandhar,1,Satisfactory,64,PM10
2025-09-18,Jaisalmer,1,Satisfactory,85,PM10
2025-09-18,Jaipur,6,Satisfactory,94,"O3, PM10"
2025-09-18,Indore,5,Good,40,"NO2, SO2"
2025-09-18,Kohima,1,Satisfactory,70,SO2
2025-09-18,Davanagere,1,Good,24,O3
2025-09-18,Damoh,1,Good,26,SO2
2025-09-18,Bhilwara,1,Satisfactory,72,PM10
2025-09-18,Bhilai,3,Good,38,"CO, O3"
2025-09-18,Bharatpur,1,Satisfactory,77,PM10
2025-09-18,Bhagalpur,2,Satisfactory,75,PM10
2025-09-18,Bengaluru,7,Good,49,"NO2, PM10"
2025-09-18,Belapur,1,Good,39,PM10
2025-09-18,Begusarai,1,Good,50,CO
2025-09-18,Bathinda,1,Good,44,NO2
2025-09-18,Barrackpore,1,Good,43,PM10
2025-09-18,Barmer,1,Satisfactory,78,PM10
2025-09-18,Baripada,1,Satisfactory,54,PM10
2025-09-18,Bareilly,2,Good,40,"CO, SO2"
2025-09-18,Barbil,1,Satisfactory,63,PM10
2025-09-18,Baran,1,Satisfactory,63,PM10
2025-09-18,Banswara,1,Moderate,107,PM10
2025-09-18,Balasore,1,Satisfactory,58,PM10
2025-09-18,Bagalkot,1,Good,42,PM10
2025-09-18,Badlapur,1,Good,39,PM10
2025-09-18,Agartala,1,Good,26,SO2
2025-09-18,Baddi,1,Satisfactory,100,PM10
2025-09-18,Ankleshwar,1,Satisfactory,72,PM10
2025-09-18,Araria,1,Good,45,PM2.5
2025-09-18,Ariyalur,1,Good,49,PM10
2025-09-18,Arrah,1,Satisfactory,57,CO
2025-09-18,Asansol,4,Good,49,"CO, PM10"
2025-09-18,Bhiwadi,2,Moderate,106,"PM10, PM2.5"
2025-09-18,Dausa,1,Satisfactory,67,PM10
2025-09-18,Bhiwandi,1,Good,44,PM10
2025-09-18,Bhubaneswar,1,Good,40,PM10
2025-09-18,Cuttack,1,Good,26,CO
2025-09-18,Cuddalore,2,Good,30,PM2.5
2025-09-18,Coimbatore,1,Satisfactory,63,PM2.5
2025-09-18,Churu,1,Satisfactory,65,PM10
2025-09-18,Chittorgarh,1,Satisfactory,64,PM10
2025-09-18,Chittoor,1,Satisfactory,68,PM2.5
2025-09-18,Chikkamagaluru,1,Good,40,CO
2025-09-18,Chhapra,1,Good,39,PM10
2025-09-18,Chhal,1,Good,35,O3
2025-09-18,Chennai,6,Satisfactory,52,"CO, PM10"
2025-09-18,Chengalpattu,1,Satisfactory,59,PM10
2025-09-18,Chandrapur,2,Good,44,"O3, PM10"
2025-09-18,Chandigarh,2,Good,48,"CO, PM2.5"
2025-09-18,Chamarajanagar,1,Good,37,PM10
2025-09-18,Byrnihat,1,Moderate,104,PM2.5
2025-09-18,Byasanagar,1,Satisfactory,54,O3
2025-09-18,Buxar,1,Satisfactory,70,PM10
2025-09-18,Bundi,1,Satisfactory,51,PM10
2025-09-18,Bulandshahr,1,Satisfactory,60,PM10
2025-09-18,Brajrajnagar,1,Satisfactory,55,PM10
2025-09-18,Boisar,1,Good,42,PM10
2025-09-18,Bileipada,1,Moderate,102,PM10
2025-09-18,Bilaspur,1,Good,39,PM10
2025-09-18,Bikaner,1,Satisfactory,81,PM10
2025-09-18,Bihar Sharif,1,Satisfactory,79,PM10
2025-09-18,Bhopal,2,Good,43,O3
2025-09-18,Kolhapur,2,Good,30,PM10
2025-09-18,Kolkata,7,Satisfactory,51,"O3, PM10, PM2.5"
2025-09-18,Korba,2,Good,42,"CO, NO2"
2025-09-18,Tiruchirappalli,1,Satisfactory,76,O3
2025-09-18,Thoothukudi,1,Good,25,PM10
2025-09-18,Thiruvananthapuram,2,Satisfactory,63,"NO2, PM10"
2025-09-18,Thanjavur,1,Good,19,PM10
2025-09-18,Thane,1,Good,44,PM10
2025-09-18,Tensa,1,Good,39,CO
2025-09-18,Sri Ganganagar,1,Satisfactory,99,PM10
2025-09-18,Solapur,2,Good,31,PM10
2025-09-18,Siwan,1,Moderate,104,CO
2025-09-18,Sivasagar,1,Good,29,PM2.5
2025-09-18,Tirumala,1,Good,31,CO
2025-09-18,Sirohi,1,Satisfactory,70,PM10
2025-09-18,Siliguri,1,Good,42,CO
2025-09-18,Silchar,1,Good,49,PM10
2025-09-18,Sikar,1,Satisfactory,71,PM10
2025-09-18,Shivamogga,1,Satisfactory,51,PM10
2025-09-18,Shillong,1,Good,11,O3
2025-09-18,Sawai Madhopur,1,Satisfactory,86,PM10
2025-09-18,Aurangabad (Bihar),1,Good,50,PM10
2025-09-18,Sasaram,1,Satisfactory,58,CO
2025-09-18,Sangli,1,Good,41,PM10
2025-09-18,Salem,1,Good,44,SO2
2025-09-18,Singrauli,1,Good,39,PM10
2025-09-18,Tirunelveli,1,Good,26,PM10
2025-09-18,Tirupati,1,Satisfactory,58,PM2.5
2025-09-18,Tirupur,1,Good,20,PM10
2025-09-18,Ahmedabad,7,Satisfactory,70,PM10
2025-09-18,Ahmednagar,1,Satisfactory,81,PM10
2025-09-18,Ajmer,1,Satisfactory,74,PM10
2025-09-18,Akola,1,Good,40,PM10
2025-09-18,Alwar,1,Satisfactory,72,NO2
2025-09-18,Amaravati,1,Good,42,PM10
2025-09-18,Amravati,2,Good,34,PM10
2025-09-18,Amritsar,1,Satisfactory,53,CO
2025-09-18,Angul,1,Satisfactory,60,PM10
2025-09-18,Yadgir,1,Good,34,NO2
2025-09-18,Vrindavan,1,Satisfactory,55,PM10
2025-09-18,Visakhapatnam,1,Satisfactory,79,PM10
2025-09-18,Virudhunagar,1,Good,38,PM10
2025-09-18,Virar,1,Good,27,CO
2025-09-18,Vijayawada,3,Satisfactory,62,"O3, PM2.5"
2025-09-18,Vijayapura,1,Good,44,PM10
2025-09-18,Vatva,1,Satisfactory,78,PM10
2025-09-18,Varanasi,4,Good,30,"PM10, SO2"
2025-09-18,Vapi,1,Satisfactory,81,PM10
2025-09-18,Ulhasnagar,1,Satisfactory,87,PM10
2025-09-18,Udaipur,1,Satisfactory,63,PM10
2025-09-18,Tumidih,1,Satisfactory,90,PM10
2025-09-18,Tonk,1,Satisfactory,98,PM10
2025-09-18,Sagar,1,Satisfactory,62,PM10
2025-09-18,Rourkela,2,Good,48,"PM10, PM2.5"
2025-09-18,Satna,1,Satisfactory,52,PM10
2025-09-18,Ratlam,1,Satisfactory,51,PM10
2025-09-18,Nagaur,1,Satisfactory,81,PM10
2025-09-18,Nagapattinam,1,Good,40,O3
2025-09-18,Nagaon,1,Satisfactory,55,PM2.5
2025-09-18,Rishikesh,1,Good,30,PM10
2025-09-18,Muzaffarnagar,1,Satisfactory,82,PM10
2025-09-18,Munger,1,Good,29,CO
2025-09-18,Mumbai,24,Good,38,"NO2, PM10"
2025-09-18,Motihari,1,Satisfactory,60,PM10
2025-09-18,Moradabad,6,Satisfactory,66,"O3, PM10, PM2.5"
2025-09-18,Mira-Bhayandar,1,Good,32,CO
2025-09-18,Nagpur,4,Good,46,"PM10, PM2.5"
2025-09-18,Meerut,2,Satisfactory,70,"O3, PM10"
2025-09-18,Mandideep,1,Satisfactory,57,PM10
2025-09-18,Mandi Gobindgarh,1,Satisfactory,74,PM2.5
2025-09-18,Malegaon,1,Satisfactory,52,PM10
2025-09-18,Mahad,1,Good,39,O3
2025-09-18,Madurai,1,Good,20,CO
2025-09-18,Madikeri,1,Good,18,PM10
2025-09-18,Ludhiana,1,Satisfactory,52,CO
2025-09-18,Lucknow,6,Satisfactory,58,"NO2, O3, PM2.5"
2025-09-18,Latur,1,Good,41,PM2.5
2025-09-18,Kota,3,Satisfactory,81,PM10
2025-09-18,Mangalore,1,Good,35,PM10
2025-09-18,Naharlagun,1,Good,16,PM10
2025-09-18,Muzaffarpur,3,Satisfactory,53,"CO, O3, PM2.5"
2025-09-18,Nandesari,1,Moderate,174,PM2.5
2025-09-18,Ramanathapuram,1,Good,34,PM10
2025-09-18,Rajsamand,1,Satisfactory,76,O3
2025-09-18,Rajgir,1,Satisfactory,86,CO
2025-09-18,Rajamahendravaram,1,Good,42,PM10
2025-09-18,Rairangpur,1,Satisfactory,52,PM10
2025-09-18,Raipur,4,Good,31,"CO, PM10"
2025-09-18,Purnia,1,Good,39,PM10
2025-09-18,Pune,7,Satisfactory,56,"CO, O3, PM10"
2025-09-18,Pudukottai,1,Good,32,PM10
2025-09-18,Nalbari,1,Satisfactory,59,O3
2025-09-18,Prayagraj,3,Good,33,"PM10, SO2"
2025-09-18,Pratapgarh,1,Satisfactory,77,PM10
2025-09-18,Aurangabad(Maharashtra),3,Satisfactory,67,"O3, PM10, PM2.5"
2025-09-18,Pimpri-Chinchwad,4,Good,47,"CO, PM10"
2025-09-18,Nashik,4,Good,37,PM10
2025-09-18,Navi Mumbai,5,Good,50,PM10
2025-09-18,Nayagarh,1,Satisfactory,60,PM10
2025-09-18,Perundurai,1,Good,35,CO
2025-09-18,Noida,4,Satisfactory,99,"PM10, PM2.5"
2025-09-18,Pali,1,Moderate,103,PM10
2025-09-18,Palkalaiperur,1,Good,25,PM10
2025-09-18,Panchgaon,1,Satisfactory,69,PM10
2025-09-18,Patiala,1,Good,45,PM10
2025-09-18,Patna,6,Satisfactory,93,"CO, PM10"
2025-09-18,Pithampur,1,Satisfactory,58,PM10
2025-09-19,Angul,1,Satisfactory,74,PM10
2025-09-19,Amritsar,1,Satisfactory,52,CO
2025-09-19,Amravati,2,Good,46,PM10
2025-09-19,Amaravati,1,Good,36,PM10
2025-09-19,Alwar,1,Satisfactory,66,NO2
2025-09-19,Akola,1,Satisfactory,59,PM10
2025-09-19,Ahmednagar,1,Satisfactory,95,PM10
2025-09-19,Ahmedabad,7,Satisfactory,84,"CO, PM10"
2025-09-19,Agra,5,Satisfactory,85,PM10
2025-09-19,Anantapur,1,Good,50,PM2.5
2025-09-19,Ajmer,1,Satisfactory,79,PM10
2025-09-19,Vrindavan,1,Satisfactory,75,PM10
2025-09-19,Visakhapatnam,1,Satisfactory,80,PM10
2025-09-19,Gwalior,3,Satisfactory,52,"O3, PM10"
2025-09-19,Guwahati,3,Good,37,"PM10, PM2.5"
2025-09-19,Gurugram,1,Moderate,121,PM2.5
2025-09-19,Gummidipoondi,1,Satisfactory,94,PM10
2025-09-19,Greater Noida,2,Poor,220,PM10
2025-09-19,Gorakhpur,1,Satisfactory,71,PM2.5
2025-09-19,Ghaziabad,4,Moderate,153,PM10
2025-09-19,Gaya,2,Satisfactory,92,"PM10, PM2.5"
2025-09-19,Gangtok,1,Good,29,O3
2025-09-19,Gandhinagar,3,Satisfactory,82,PM10
2025-09-19,Firozabad,2,Satisfactory,52,"PM10, PM2.5"
2025-09-19,Eloor,1,Satisfactory,64,CO
2025-09-19,Durgapur,3,Satisfactory,71,"CO, PM10"
2025-09-19,Dungarpur,1,Good,45,O3
2025-09-19,Dindigul,1,Good,37,PM10
2025-09-19,Dhule,1,Satisfactory,63,PM10
2025-09-19,Dholpur,1,Satisfactory,53,PM10
2025-09-19,Dharwad,1,Satisfactory,54,PM10
2025-09-19,Dhanbad,1,Satisfactory,91,CO
2025-09-19,Dewas,1,Satisfactory,61,PM10
2025-09-19,Delhi,36,Moderate,143,"PM10, PM2.5"
2025-09-19,Dehradun,1,Good,23,PM2.5
2025-09-19,Davanagere,1,Good,25,O3
2025-09-19,Haldia,1,Good,47,PM10
2025-09-19,Dausa,1,Good,49,PM10
2025-09-19,Hanumangarh,1,Satisfactory,87,PM10
2025-09-19,Hassan,1,Good,29,PM2.5
2025-09-19,Karauli,1,Good,42,PM10
2025-09-19,Kanpur,3,Satisfactory,51,"CO, PM10"
2025-09-19,Kannur,1,Satisfactory,59,PM2.5
2025-09-19,Kalyan,1,Satisfactory,73,PM10
2025-09-19,Kalaburagi,2,Good,48,PM10
2025-09-19,Kadapa,1,Satisfactory,79,PM10
2025-09-19,Jodhpur,5,Satisfactory,76,PM10
2025-09-19,Jhunjhunu,1,Satisfactory,79,PM10
2025-09-19,Jhansi,1,Satisfactory,53,PM10
2025-09-19,Jhalawar,1,Satisfactory,57,O3
2025-09-19,Jalore,1,Moderate,110,PM10
2025-09-19,Jalna,1,Satisfactory,65,O3
2025-09-19,Jalgaon,1,Satisfactory,69,PM10
2025-09-19,Jalandhar,1,Good,49,PM10
2025-09-19,Jaisalmer,1,Satisfactory,88,PM10
2025-09-19,Jaipur,6,Satisfactory,84,"NO2, O3, PM10"
2025-09-19,Jabalpur,4,Satisfactory,60,"O3, PM10"
2025-09-19,Indore,4,Satisfactory,63,PM10
2025-09-19,Hyderabad,10,Satisfactory,72,"PM10, PM2.5"
2025-09-19,Hubballi,1,Good,45,PM10
2025-09-19,Howrah,5,Satisfactory,74,"CO, PM10"
2025-09-19,Hosur,1,Satisfactory,53,SO2
2025-09-19,Haveri,1,Moderate,127,SO2
2025-09-19,Hapur,1,Satisfactory,80,PM10
2025-09-19,Karur,1,Good,20,PM10
2025-09-19,Damoh,1,Good,26,PM10
2025-09-19,Cuddalore,1,Good,24,PM2.5
2025-09-19,Bharatpur,1,Satisfactory,81,PM10
2025-09-19,Bhagalpur,2,Moderate,114,PM10
2025-09-19,Bettiah,1,Satisfactory,65,CO
2025-09-19,Bengaluru,7,Good,44,PM10
2025-09-19,Belapur,1,Good,40,PM10
2025-09-19,Begusarai,1,Good,30,CO
2025-09-19,Bathinda,1,Satisfactory,57,PM10
2025-09-19,Barrackpore,1,Satisfactory,58,PM10
2025-09-19,Barmer,1,Satisfactory,84,PM10
2025-09-19,Baripada,1,Satisfactory,55,PM10
2025-09-19,Bareilly,2,Good,45,"CO, SO2"
2025-09-19,Barbil,1,Satisfactory,64,PM10
2025-09-19,Baran,1,Good,43,PM10
2025-09-19,Banswara,1,Satisfactory,95,PM10
2025-09-19,Balasore,1,Satisfactory,55,PM10
2025-09-19,Bagalkot,1,Good,42,PM10
2025-09-19,Baddi,1,Moderate,114,PM10
