date,city,no_stations,aqi_category,aqi,prominent_pollutant
2024-08-10,Moradabad,6,Good,42,"CO, SO2"
2024-08-10,Mumbai,24,Good,37,"PM10, SO2"
2024-08-10,Munger,1,Good,22,SO2
2024-08-10,Prayagraj,2,Good,43,SO2
2024-08-10,Vapi,1,Satisfactory,53,SO2
2024-08-10,Varanasi,4,Good,48,"PM10, SO2"
2024-08-11,Agra,4,Good,32,"NO2, PM2.5, SO2"
2024-08-11,Bareilly,2,Good,40,"PM10, SO2"
2024-08-11,Hisar,1,Good,49,SO2
2024-08-11,Imphal,1,Moderate,101,SO2
2024-08-11,Indore,4,Good,35,"NO2, SO2"
2024-08-11,Kohima,1,Good,48,SO2
2024-08-11,Mumbai,23,Good,36,"PM10, PM2.5, SO2"
2024-08-11,Munger,1,Good,25,SO2
2024-08-11,Narnaul,1,Moderate,106,SO2
2024-08-11,Prayagraj,3,Good,39,SO2
2024-08-11,Ratlam,1,Good,35,SO2
2024-08-11,Shillong,1,Good,36,SO2
2024-08-11,Vapi,1,Satisfactory,53,SO2
2024-08-12,Agra,5,Good,44,"NO2, PM10, SO2"
2024-08-12,Bareilly,2,Good,34,"PM2.5, SO2"
2024-08-12,Guwahati,4,Satisfactory,53,"PM10, PM2.5, SO2"
2024-08-12,Hisar,1,Good,45,SO2
2024-08-12,Indore,4,Good,39,"PM10, SO2"
2024-08-12,Kohima,1,Good,47,SO2
2024-08-12,Mumbai,22,Good,42,"PM10, PM2.5, SO2"
2024-08-12,Narnaul,1,Satisfactory,77,SO2
2024-08-12,Prayagraj,1,Good,33,SO2
2024-08-12,Shillong,1,Good,36,SO2
2024-08-12,Vapi,1,Satisfactory,54,SO2
2024-08-13,Agra,5,Good,31,"NO2, PM10, SO2"
2024-08-13,Bareilly,2,Good,36,"PM2.5, SO2"
2024-08-13,Hisar,1,Good,38,SO2
2024-08-13,Imphal,2,Moderate,102,SO2
2024-08-13,Indore,3,Good,38,"PM10, SO2"
2024-08-13,Karwar,1,Good,21,SO2
2024-08-13,Prayagraj,1,Good,32,SO2
2024-08-13,Ratlam,1,Good,32,SO2
2024-08-13,Vapi,1,Satisfactory,54,SO2
2024-08-14,Agra,4,Good,34,"NO2, PM10, SO2"
2024-08-14,Bareilly,2,Good,35,"PM10, SO2"
2024-08-14,Damoh,1,Good,48,SO2
2024-08-14,Imphal,1,Moderate,102,SO2
2024-08-14,Moradabad,6,Satisfactory,52,"PM10, SO2"
2024-08-14,Prayagraj,3,Good,36,SO2
2024-08-14,Shillong,1,Good,36,SO2
2024-08-14,Vapi,1,Satisfactory,54,SO2
2024-08-15,Bareilly,2,Good,38,"PM10, SO2"
2024-08-15,Cuddalore,1,Good,17,SO2
2024-08-15,Damoh,1,Good,50,SO2
2024-08-15,Guwahati,3,Satisfactory,88,"PM2.5, SO2"
2024-08-15,Imphal,1,Moderate,102,SO2
2024-08-15,Narnaul,1,Satisfactory,87,SO2
2024-08-15,Palkalaiperur,1,Good,11,SO2
2024-08-15,Prayagraj,3,Good,39,SO2
2024-08-15,Vapi,1,Satisfactory,54,SO2
2024-08-15,Varanasi,3,Satisfactory,51,"PM10, SO2"
2024-08-16,Bareilly,2,Good,44,"PM10, SO2"
2024-08-16,Damoh,1,Good,50,SO2
2024-08-16,Guwahati,3,Satisfactory,61,"PM10, PM2.5, SO2"
2024-08-16,Imphal,1,Moderate,102,SO2
2024-08-16,Indore,3,Good,44,"PM10, SO2"
2024-08-16,Kohima,1,Good,46,SO2
2024-08-16,Prayagraj,3,Good,42,"PM10, SO2"
2024-08-16,Vapi,1,Satisfactory,54,SO2
2024-08-17,Bareilly,2,Good,40,"PM2.5, SO2"
2024-08-17,Damoh,1,Good,42,SO2
2024-08-17,Guwahati,2,Good,50,"PM2.5, SO2"
2024-08-17,Imphal,1,Moderate,101,SO2
2024-08-17,Kohima,1,Good,48,SO2
2024-08-17,Mandikhera,1,Good,34,SO2
2024-08-17,Munger,1,Good,31,SO2
2024-08-17,Prayagraj,2,Good,31,"PM10, SO2"
2024-08-17,Vapi,1,Satisfactory,54,SO2
2024-08-17,Virudhunagar,1,Good,25,SO2
2024-08-18,Bareilly,2,Good,46,"PM10, SO2"
2024-08-18,Guwahati,3,Good,37,"CO, PM10, SO2"
2024-08-18,Karwar,1,Good,23,SO2
2024-08-18,Kohima,1,Good,46,SO2
2024-08-18,Mandikhera,1,Good,34,SO2
2024-08-18,Narnaul,1,Satisfactory,91,SO2
2024-08-18,Prayagraj,2,Good,28,SO2
2024-08-19,Agra,6,Good,32,"PM10, SO2"
2024-08-19,Bareilly,2,Good,36,"PM2.5, SO2"
2024-08-19,Guwahati,3,Good,36,"CO, PM10, SO2"
2024-08-19,Kohima,1,Good,47,SO2
2024-08-19,Mandikhera,1,Good,33,SO2
2024-08-19,Munger,1,Good,26,SO2
2024-08-19,Prayagraj,3,Good,46,"CO, SO2"
2024-08-19,Varanasi,3,Good,35,"PM10, SO2"
2024-08-20,Agra,6,Good,31,"NO2, PM10, SO2"
2024-08-20,Bareilly,2,Good,38,"PM2.5, SO2"
2024-08-20,Bhagalpur,1,Good,32,SO2
2024-08-20,Guwahati,3,Good,26,"CO, SO2"
2024-08-20,Imphal,1,Satisfactory,100,SO2
2024-08-20,Kohima,1,Good,47,SO2
2024-08-20,Palkalaiperur,1,Good,11,SO2
2024-08-20,Prayagraj,3,Good,45,"CO, SO2"
2024-08-21,Agra,6,Good,28,"NO2, PM10, SO2"
2024-08-21,Bareilly,2,Good,38,"PM2.5, SO2"
2024-08-21,Bhagalpur,2,Good,42,"CO, SO2"
2024-08-21,Imphal,2,Moderate,102,SO2
2024-08-21,Indore,3,Good,41,"CO, PM10, SO2"
2024-08-21,Jabalpur,3,Good,47,"O3, SO2"
2024-08-21,Kohima,1,Good,49,SO2
2024-08-21,Mandikhera,1,Good,35,SO2
2024-08-21,Narnaul,1,Satisfactory,94,SO2
2024-08-21,Prayagraj,3,Good,50,"CO, PM10, SO2"
2024-08-21,Vapi,1,Satisfactory,54,SO2
2024-08-22,Agra,6,Good,27,"O3, SO2"
2024-08-22,Bareilly,2,Good,41,"PM2.5, SO2"
2024-08-22,Damoh,1,Good,46,SO2
2024-08-22,Imphal,1,Moderate,101,SO2
2024-08-22,Kaithal,1,Good,41,SO2
2024-08-22,Kohima,1,Good,49,SO2
2024-08-22,Mandikhera,1,Good,34,SO2
2024-08-22,Munger,1,Good,24,SO2
2024-08-22,Narnaul,1,Satisfactory,58,SO2
2024-08-22,Prayagraj,3,Good,45,"CO, SO2"
2024-08-22,Ramanagara,1,Good,29,SO2
2024-08-22,Shillong,1,Good,36,SO2
2024-08-23,Agra,6,Good,32,"O3, PM10, SO2"
2024-08-23,Bareilly,2,Good,39,"PM10, SO2"
2024-08-23,Damoh,1,Satisfactory,55,SO2
2024-08-23,Imphal,1,Moderate,101,SO2
2024-08-23,Indore,3,Good,37,"NO2, SO2"
2024-08-23,Kohima,1,Good,49,SO2
2024-08-23,Prayagraj,2,Good,34,"PM2.5, SO2"
2024-08-23,Ramanagara,1,Good,30,SO2
2024-08-23,Ratlam,1,Good,31,SO2
2024-08-23,Vapi,1,Satisfactory,55,SO2
2024-08-23,Varanasi,4,Good,37,"PM10, SO2"
2024-08-24,Bareilly,2,Good,42,"PM2.5, SO2"
2024-08-24,Damoh,1,Satisfactory,53,SO2
2024-08-24,Hisar,1,Satisfactory,55,SO2
2024-08-24,Imphal,1,Moderate,101,SO2
2024-08-24,Indore,3,Good,44,"CO, SO2"
2024-08-24,Kohima,1,Good,50,SO2
2024-08-24,Mandikhera,1,Good,35,SO2
2024-08-24,Munger,1,Good,20,SO2
2024-08-24,Prayagraj,3,Good,33,SO2
2024-08-24,Ramanagara,1,Good,30,SO2
2024-08-24,Ratlam,1,Good,31,SO2
2024-08-24,Shillong,1,Good,36,SO2
2024-08-24,Thane,3,Good,28,"CO, O3, SO2"
2024-08-24,Vapi,1,Satisfactory,55,SO2
2024-08-24,Varanasi,4,Good,35,"NO2, PM10, SO2"
2024-08-25,Agra,6,Good,36,"O3, PM10, SO2"
2024-08-25,Damoh,1,Satisfactory,54,SO2
2024-08-25,Imphal,1,Moderate,101,SO2
2024-08-25,Indore,3,Good,35,"NO2, SO2"
2024-08-25,Kaithal,1,Good,46,SO2
2024-08-25,Kohima,1,Good,50,SO2
2024-08-25,Ramanagara,1,Good,29,SO2
2024-08-25,Ratlam,1,Good,32,SO2
2024-08-25,Shillong,1,Good,36,SO2
2024-08-25,Thane,3,Good,26,"O3, PM10, SO2"
2024-08-26,Agartala,1,Good,28,SO2
2024-08-26,Ahmedabad,7,Good,31,"NO2, SO2"
2024-08-26,Ankleshwar,1,Good,36,SO2
2024-08-26,Ballabgarh,1,Satisfactory,54,SO2
2024-08-26,Guwahati,3,Satisfactory,61,"PM10, PM2.5, SO2"
2024-08-26,Imphal,1,Moderate,101,SO2
2024-08-26,Indore,4,Good,38,"CO, SO2"
2024-08-26,Kaithal,1,Good,50,SO2
2024-08-26,Kohima,1,Good,48,SO2
2024-08-26,Mandikhera,1,Good,34,SO2
2024-08-26,Narnaul,1,Satisfactory,68,SO2
2024-08-26,Panchkula,1,Good,43,SO2
2024-08-26,Ramanagara,1,Good,29,SO2
2024-08-26,Ratlam,1,Good,32,SO2
2024-08-26,Shillong,1,Good,36,SO2
2024-08-27,Ahmedabad,6,Good,37,"NO2, O3, SO2"
2024-08-27,Ankleshwar,1,Good,36,SO2
2024-08-27,Ballabgarh,1,Good,42,SO2
2024-08-27,Damoh,1,Satisfactory,54,SO2
2024-08-27,Imphal,1,Moderate,101,SO2
2024-08-27,Indore,4,Good,38,"CO, SO2"
2024-08-27,Kaithal,1,Satisfactory,53,SO2
2024-08-27,Karwar,1,Good,22,SO2
2024-08-27,Kohima,1,Good,48,SO2
2024-08-27,Koppal,1,Good,28,SO2
2024-08-27,Lucknow,3,Good,42,"PM2.5, SO2"
2024-08-27,Mandikhera,1,Good,34,SO2
2024-08-27,Ratlam,1,Good,32,SO2
2024-08-27,Shillong,1,Good,36,SO2
2024-08-28,Bareilly,2,Good,32,"PM10, SO2"
2024-08-28,Bhiwani,1,Satisfactory,53,SO2
2024-08-28,Damoh,1,Satisfactory,53,SO2
2024-08-28,Hisar,1,Good,38,SO2
2024-08-28,Imphal,1,Moderate,102,SO2
2024-08-28,Indore,3,Good,37,"CO, SO2"
2024-08-28,Kaithal,1,Good,46,SO2
2024-08-28,Kohima,1,Good,50,SO2
2024-08-28,Koppal,1,Good,28,SO2
2024-08-28,Lucknow,3,Good,48,"O3, PM10, SO2"
2024-08-28,Mandikhera,1,Good,34,SO2
2024-08-28,Prayagraj,3,Satisfactory,52,SO2
2024-08-28,Ramanagara,1,Good,29,SO2
2024-08-28,Shillong,1,Good,36,SO2
2024-08-28,Varanasi,4,Good,45,"PM2.5, SO2"
2024-08-29,Agra,6,Good,31,"NO2, PM10, SO2"
2024-08-29,Bareilly,2,Good,32,"PM2.5, SO2"
2024-08-29,Damoh,1,Satisfactory,52,SO2
2024-08-29,Guwahati,3,Satisfactory,68,"PM10, PM2.5, SO2"
2024-08-29,Indore,4,Good,37,"PM10, SO2"
2024-08-29,Kaithal,1,Good,46,SO2
2024-08-29,Kohima,1,Good,48,SO2
2024-08-29,Prayagraj,3,Good,45,"PM10, SO2"
2024-08-29,Shillong,1,Good,36,SO2
2024-08-30,Ankleshwar,1,Good,44,SO2
2024-08-30,Bareilly,2,Good,45,"PM10, SO2"
2024-08-30,Damoh,1,Satisfactory,53,SO2
2024-08-30,Guwahati,3,Satisfactory,85,"PM10, PM2.5, SO2"
2024-08-30,Imphal,1,Moderate,101,SO2
2024-08-30,Kohima,1,Good,48,SO2
2024-08-30,Koppal,1,Good,33,SO2
2024-08-30,Prayagraj,3,Good,35,"O3, PM10, SO2"
2024-08-30,Ramanagara,1,Good,31,SO2
2024-08-30,Shillong,1,Good,36,SO2
2024-08-30,Tiruchirappalli,1,Good,20,SO2
2024-08-31,Bareilly,2,Satisfactory,52,"PM10, SO2"
2024-08-31,Cuddalore,2,Good,26,"PM10, SO2"
2024-08-31,Damoh,1,Satisfactory,53,SO2
2024-08-31,Dindigul,1,Good,23,SO2
2024-08-31,Guwahati,2,Satisfactory,89,"PM2.5, SO2"
2024-08-31,Imphal,1,Moderate,102,SO2
2024-08-31,Indore,4,Good,42,"PM10, SO2"
2024-08-31,Karwar,1,Good,22,SO2
2024-08-31,Kohima,1,Good,49,SO2
2024-08-31,Koppal,1,Good,34,SO2
2024-08-31,Shillong,1,Good,36,SO2
2024-08-31,Tiruchirappalli,1,Good,20,SO2
2024-09-01,Angul,1,Satisfactory,57,SO2
2024-09-01,Damoh,1,Satisfactory,52,SO2
2024-09-01,Guwahati,1,Good,38,SO2
2024-09-01,Hisar,1,Good,50,SO2
2024-09-01,Imphal,1,Moderate,102,SO2
2024-09-01,Indore,4,Good,44,"PM10, PM2.5, SO2"
2024-09-01,Kohima,1,Good,50,SO2
2024-09-01,Koppal,1,Good,34,SO2
2024-09-01,Navi Mumbai,7,Satisfactory,67,"CO, PM10, SO2"
2024-09-01,Ramanagara,1,Good,30,SO2
2024-09-01,Tiruchirappalli,1,Good,20,SO2
2024-09-01,Vapi,1,Good,30,SO2
2024-09-02,Agra,6,Good,43,"PM10, SO2"
2024-09-02,Bareilly,2,Good,34,"PM10, SO2"
2024-09-02,Cuddalore,2,Good,28,"PM10, SO2"
2024-09-02,Damoh,1,Satisfactory,51,SO2
2024-09-02,Dindigul,1,Good,23,SO2
2024-09-02,Guwahati,3,Satisfactory,52,"PM10, PM2.5, SO2"
2024-09-02,Imphal,1,Moderate,102,SO2
2024-09-02,Indore,3,Good,41,"CO, NO2, SO2"
2024-09-02,Kohima,1,Good,48,SO2
2024-09-02,Koppal,1,Good,34,SO2
2024-09-02,Prayagraj,3,Good,37,"PM10, PM2.5, SO2"
2024-09-02,Vapi,1,Good,34,SO2
2024-09-03,Agra,6,Good,39,"PM10, PM2.5, SO2"
2024-09-03,Damoh,1,Satisfactory,52,SO2
2024-09-03,Imphal,1,Moderate,101,SO2
2024-09-03,Indore,3,Good,39,"CO, SO2"
2024-09-03,Koppal,1,Good,37,SO2
2024-09-03,Sirsa,1,Satisfactory,61,SO2
2024-09-04,Agra,5,Good,42,"PM2.5, SO2"
2024-09-04,Bareilly,2,Good,42,"PM10, SO2"
2024-09-04,Cuddalore,1,Good,31,SO2
2024-09-04,Damoh,1,Satisfactory,52,SO2
2024-09-04,Imphal,1,Moderate,102,SO2
2024-09-04,Indore,4,Good,39,"CO, SO2"
2024-09-04,Kohima,1,Good,48,SO2
2024-09-04,Kurukshetra,1,Satisfactory,54,SO2
2024-09-04,Narnaul,1,Moderate,101,SO2
2024-09-04,Prayagraj,3,Good,50,"PM10, PM2.5, SO2"
2024-09-04,Ratlam,1,Good,32,SO2
2024-09-04,Shillong,1,Good,36,SO2
2024-09-04,Vapi,1,Moderate,103,SO2
2024-09-05,Agra,4,Good,27,"NO2, PM2.5, SO2"
2024-09-05,Ankleshwar,1,Good,44,SO2
2024-09-05,Bareilly,1,Good,28,SO2
2024-09-05,Damoh,1,Good,49,SO2
2024-09-05,Imphal,1,Moderate,102,SO2
2024-09-05,Indore,4,Good,48,"PM10, SO2"
2024-09-05,Kohima,1,Good,49,SO2
2024-09-05,Kurukshetra,1,Satisfactory,63,SO2
2024-09-05,Prayagraj,2,Good,45,"PM2.5, SO2"
2024-09-05,Vapi,1,Satisfactory,83,SO2
2024-09-06,Agra,6,Good,35,"NO2, PM10, SO2"
2024-09-06,Bareilly,2,Satisfactory,53,"PM10, SO2"
2024-09-06,Damoh,1,Satisfactory,53,SO2
2024-09-06,Hisar,1,Good,46,SO2
2024-09-06,Imphal,1,Moderate,102,SO2
2024-09-06,Indore,3,Satisfactory,78,"PM10, SO2"
2024-09-06,Kohima,1,Good,48,SO2
2024-09-06,Prayagraj,2,Good,42,SO2
2024-09-06,Vapi,1,Satisfactory,79,SO2
2024-09-06,Varanasi,4,Good,43,"PM10, SO2"
2024-09-07,Agra,6,Good,36,"CO, NO2, SO2"
2024-09-07,Bareilly,2,Good,41,"PM10, SO2"
2024-09-07,Damoh,1,Satisfactory,57,SO2
2024-09-07,Hisar,1,Good,47,SO2
2024-09-07,Imphal,1,Moderate,103,SO2
2024-09-07,Indore,2,Good,49,"PM10, SO2"
2024-09-07,Kaithal,1,Good,45,SO2
2024-09-07,Kohima,1,Good,49,SO2
2024-09-07,Manesar,1,Satisfactory,57,SO2
2024-09-07,Narnaul,1,Moderate,112,SO2
2024-09-07,Prayagraj,3,Good,50,"PM10, PM2.5, SO2"
2024-09-07,Vapi,1,Satisfactory,70,SO2
2024-09-07,Virudhunagar,1,Good,26,SO2
2024-09-08,Bareilly,2,Good,46,"PM10, SO2"
2024-09-08,Damoh,1,Satisfactory,55,SO2
2024-09-08,Imphal,1,Moderate,103,SO2
2024-09-08,Koppal,1,Good,41,SO2
2024-09-08,Prayagraj,3,Satisfactory,52,"PM10, SO2"
2024-09-08,Udupi,1,Satisfactory,53,SO2
2024-09-08,Vapi,1,Satisfactory,67,SO2
2024-09-09,Bareilly,2,Good,48,"PM10, SO2"
2024-09-09,Imphal,1,Moderate,103,SO2
2024-09-09,Indore,2,Satisfactory,90,"PM10, SO2"
2024-09-09,Kohima,1,Good,50,SO2
2024-09-09,Prayagraj,3,Good,46,"PM2.5, SO2"
2024-09-09,Ramanagara,1,Good,29,SO2
2024-09-09,Vapi,1,Satisfactory,65,SO2
2024-09-09,Virudhunagar,1,Good,25,SO2
2024-09-10,Imphal,1,Moderate,103,SO2
2024-09-10,Indore,3,Good,44,"PM10, SO2"
2024-09-10,Kohima,1,Good,48,SO2
2024-09-10,Prayagraj,3,Good,39,"PM10, SO2"
2024-09-10,Ramanagara,1,Good,32,SO2
2024-09-10,Ratlam,1,Good,32,SO2
2024-09-10,Udupi,1,Good,26,SO2
2024-09-10,Vapi,1,Good,48,SO2
2024-09-10,Varanasi,4,Good,47,"NO2, PM10, SO2"
2024-09-11,Agra,4,Good,32,"PM10, PM2.5, SO2"
2024-09-11,Bareilly,2,Good,44,"PM10, SO2"
2024-09-11,Damoh,1,Satisfactory,56,SO2
2024-09-11,Hisar,1,Satisfactory,71,SO2
2024-09-11,Indore,3,Good,45,"CO, SO2"
2024-09-11,Kohima,1,Good,48,SO2
2024-09-11,Koppal,1,Good,39,SO2
2024-09-11,Udupi,1,Good,30,SO2
2024-09-11,Vapi,1,Good,46,SO2
2024-09-11,Varanasi,4,Good,45,"PM10, SO2"
2024-09-12,Agra,3,Good,24,"NO2, SO2"
2024-09-12,Ankleshwar,1,Satisfactory,51,SO2
2024-09-12,Damoh,1,Satisfactory,56,SO2
2024-09-12,Indore,3,Good,50,"PM10, SO2"
2024-09-12,Kanchipuram,1,Good,24,SO2
2024-09-12,Kohima,1,Good,49,SO2
2024-09-12,Koppal,1,Good,38,SO2
2024-09-12,Prayagraj,3,Good,34,SO2
2024-09-12,Shillong,1,Good,29,SO2
2024-09-12,Vapi,1,Good,47,SO2
2024-09-13,Agra,5,Good,34,"NO2, PM10, SO2"
2024-09-13,Bulandshahr,1,Good,21,SO2
2024-09-13,Damoh,1,Satisfactory,57,SO2
2024-09-13,Kanchipuram,1,Good,24,SO2
2024-09-13,Kohima,1,Good,49,SO2
2024-09-13,Kurukshetra,1,Good,39,SO2
2024-09-13,Moradabad,3,Good,26,"CO, NO2, SO2"
2024-09-13,Prayagraj,3,Good,38,"PM10, SO2"
2024-09-13,Vapi,1,Satisfactory,54,SO2
2024-09-14,Ankleshwar,1,Satisfactory,58,SO2
2024-09-14,Damoh,1,Satisfactory,60,SO2
2024-09-14,Imphal,1,Moderate,101,SO2
2024-09-14,Kohima,1,Good,49,SO2
2024-09-14,Kurukshetra,1,Satisfactory,65,SO2
2024-09-14,Prayagraj,2,Good,42,"PM10, SO2"
2024-09-14,Vapi,1,Good,50,SO2
2024-09-14,Virudhunagar,1,Good,18,SO2
2024-09-15,Anantapur,1,Moderate,102,SO2
2024-09-15,Ankleshwar,1,Satisfactory,55,SO2
2024-09-15,Bareilly,2,Satisfactory,52,"PM10, SO2"
2024-09-15,Begusarai,1,Good,34,SO2
2024-09-15,Damoh,1,Satisfactory,60,SO2
2024-09-15,Imphal,1,Moderate,102,SO2
2024-09-15,Kohima,1,Good,50,SO2
2024-09-15,Ramanagara,1,Good,31,SO2
2024-09-15,Vapi,1,Good,50,SO2
2024-09-15,Virudhunagar,1,Good,18,SO2
2024-09-16,Damoh,1,Satisfactory,60,SO2
2024-09-16,Imphal,1,Moderate,102,SO2
2024-09-16,Kohima,1,Good,49,SO2
2024-09-17,Damoh,1,Satisfactory,59,SO2
2024-09-17,Kanchipuram,1,Good,24,SO2
2024-09-17,Prayagraj,2,Good,24,"PM10, SO2"
2024-09-17,Ramanagara,1,Good,29,SO2
2024-09-17,Vapi,1,Satisfactory,60,SO2
2024-09-17,Varanasi,4,Satisfactory,51,"PM10, SO2"
2024-09-18,Bareilly,2,Good,44,"PM10, SO2"
2024-09-18,Damoh,1,Satisfactory,60,SO2
2024-09-18,Gwalior,2,Satisfactory,54,"PM10, SO2"
2024-09-18,Indore,3,Moderate,161,"PM10, SO2"
2024-09-18,Jhansi,1,Good,27,SO2
2024-09-18,Kurukshetra,1,Satisfactory,54,SO2
2024-09-18,Ramanagara,1,Good,30,SO2
2024-09-18,Vapi,1,Satisfactory,53,SO2
2024-09-19,Agra,6,Good,34,"NO2, PM10, SO2"
2024-09-19,Bareilly,2,Good,50,"PM10, SO2"
2024-09-19,Damoh,1,Satisfactory,60,SO2
2024-09-19,Firozabad,2,Good,24,"PM2.5, SO2"
2024-09-19,Gwalior,3,Satisfactory,66,"O3, PM2.5, SO2"
2024-09-19,Hisar,1,Satisfactory,67,SO2
2024-09-19,Imphal,1,Moderate,103,SO2
2024-09-19,Indore,3,Satisfactory,55,"PM10, SO2"
2024-09-19,Jhansi,1,Good,27,SO2
2024-09-19,Kurukshetra,1,Satisfactory,66,SO2
2024-09-19,Prayagraj,3,Good,33,"PM10, SO2"
2024-09-19,Ramanagara,1,Good,30,SO2
2024-09-19,Vapi,1,Satisfactory,54,SO2
2024-09-20,Agra,6,Good,37,"PM10, SO2"
2024-09-20,Damoh,1,Satisfactory,61,SO2
2024-09-20,Imphal,1,Moderate,104,SO2
2024-09-20,Prayagraj,3,Good,43,"PM10, SO2"
2024-09-20,Ramanagara,1,Good,32,SO2
2024-09-20,Rohtak,1,Satisfactory,64,SO2
2024-09-20,Vapi,1,Satisfactory,53,SO2
2024-09-21,Agra,6,Good,40,"PM10, SO2"
2024-09-21,Bareilly,2,Good,50,"PM10, SO2"
2024-09-21,Damoh,1,Satisfactory,63,SO2
2024-09-21,Imphal,1,Moderate,104,SO2
2024-09-21,Prayagraj,3,Good,49,"PM10, SO2"
2024-09-21,Vapi,1,Satisfactory,56,SO2
2024-09-22,Agra,6,Good,44,"PM10, SO2"
2024-09-22,Damoh,1,Satisfactory,63,SO2
2024-09-22,Hisar,1,Satisfactory,87,SO2
2024-09-22,Prayagraj,3,Good,50,"PM10, SO2"
2024-09-22,Vapi,1,Satisfactory,55,SO2
2024-09-23,Damoh,1,Satisfactory,62,SO2
2024-09-23,Koppal,1,Good,41,SO2
2024-09-24,Imphal,1,Moderate,102,SO2
2024-09-24,Indore,5,Satisfactory,56,"CO, SO2"
2024-09-24,Kalaburagi,2,Good,30,"CO, SO2"
2024-09-25,Damoh,1,Satisfactory,63,SO2
2024-09-25,Imphal,2,Poor,204,"PM2.5, SO2"
2024-09-25,Kohima,1,Satisfactory,53,SO2
2024-09-25,Moradabad,5,Satisfactory,78,"PM2.5, SO2"
2024-09-25,Prayagraj,2,Satisfactory,61,"PM10, SO2"
2024-09-25,Ramanagara,1,Good,28,SO2
2024-09-26,Bareilly,2,Good,35,"PM10, SO2"
2024-09-26,Bhagalpur,1,Good,33,SO2
2024-09-26,Damoh,1,Satisfactory,62,SO2
2024-09-26,Imphal,2,Poor,204,"PM2.5, SO2"
2024-09-26,Jhansi,1,Good,27,SO2
2024-09-26,Kalaburagi,2,Good,32,"CO, SO2"
2024-09-26,Kohima,1,Satisfactory,51,SO2
2024-09-26,Moradabad,6,Good,46,"PM10, PM2.5, SO2"
2024-09-26,Muzaffarpur,3,Good,30,"O3, SO2"
2024-09-26,Prayagraj,3,Good,28,"PM10, SO2"
2024-09-26,Ramanagara,1,Good,30,SO2
2024-09-26,Varanasi,3,Good,34,"PM10, SO2"
2024-09-27,Bareilly,2,Good,33,"PM10, SO2"
2024-09-27,Dewas,1,Good,41,SO2
2024-09-27,Hisar,1,Satisfactory,70,SO2
2024-09-27,Imphal,2,Moderate,192,"PM2.5, SO2"
2024-09-27,Indore,5,Satisfactory,53,"NO2, SO2"
2024-09-27,Jhansi,1,Good,26,SO2
2024-09-27,Kalaburagi,2,Good,30,"CO, SO2"
2024-09-27,Kanpur,3,Good,44,"CO, NO2, SO2"
2024-09-27,Kohima,1,Satisfactory,51,SO2
2024-09-27,Prayagraj,3,Good,30,"CO, SO2"
2024-09-27,Varanasi,4,Good,33,"PM10, SO2"
2024-09-28,Bareilly,2,Good,26,"PM10, SO2"
2024-09-28,Damoh,1,Good,34,SO2
2024-09-28,Dewas,1,Good,39,SO2
2024-09-28,Imphal,1,Moderate,102,SO2
2024-09-28,Indore,4,Good,49,"NO2, SO2"
2024-09-28,Jhansi,1,Good,27,SO2
2024-09-28,Kaithal,1,Good,34,SO2
2024-09-28,Kalaburagi,2,Good,29,"CO, SO2"
2024-09-28,Karnal,1,Satisfactory,69,SO2
2024-09-28,Moradabad,5,Good,36,"CO, O3, SO2"
2024-09-28,Prayagraj,3,Good,29,"CO, SO2"
2024-09-28,Ratlam,1,Good,33,SO2
2024-09-28,Vapi,1,Good,19,SO2
2024-09-29,Bareilly,2,Good,30,"PM2.5, SO2"
2024-09-29,Damoh,1,Good,32,SO2
2024-09-29,Imphal,1,Moderate,102,SO2
2024-09-29,Indore,5,Good,43,"NO2, SO2"
2024-09-29,Jhansi,1,Good,27,SO2
2024-09-29,Khurja,1,Good,47,SO2
2024-09-29,Kohima,1,Satisfactory,54,SO2
2024-09-29,Prayagraj,3,Good,28,"CO, SO2"
2024-09-29,Ratlam,1,Good,33,SO2
2024-09-29,Vapi,1,Good,19,SO2
2024-09-29,Varanasi,4,Good,36,"PM10, SO2"
2024-09-30,Bareilly,2,Good,50,"PM10, SO2"
2024-09-30,Damoh,1,Good,32,SO2
2024-09-30,Imphal,1,Moderate,102,SO2
2024-09-30,Indore,5,Good,45,"NO2, SO2"
2024-09-30,Jhansi,1,Good,28,SO2
2024-09-30,Kalaburagi,2,Good,26,"CO, SO2"
2024-09-30,Kohima,1,Satisfactory,53,SO2
2024-09-30,Prayagraj,3,Good,32,SO2
2024-09-30,Rajamahendravaram,1,Good,20,SO2
2024-09-30,Ratlam,1,Good,33,SO2
2024-10-01,Dindigul,1,Good,23,SO2
2024-10-01,Kalaburagi,2,Good,28,"CO, SO2"
2024-10-01,Kohima,1,Satisfactory,53,SO2
2024-10-01,Muzaffarpur,3,Satisfactory,71,"O3, PM2.5, SO2"
2024-10-01,Palkalaiperur,1,Good,11,SO2
2024-10-01,Prayagraj,3,Good,37,"PM10, SO2"
2024-10-02,Imphal,1,Moderate,102,SO2
2024-10-02,Kalaburagi,2,Good,31,"CO, SO2"
2024-10-02,Kohima,1,Satisfactory,54,SO2
2024-10-02,Mangalore,1,Good,27,SO2
2024-10-03,Kalaburagi,1,Good,30,SO2
2024-10-03,Kohima,1,Satisfactory,53,SO2
2024-10-03,Mangalore,1,Good,29,SO2
2024-10-03,Narnaul,1,Satisfactory,84,SO2
